retired_concept_id	active_concept_id	association
295978008	1162803009	REPLACED_BY
295979000	1162805002	REPLACED_BY
295980002	1162806001	REPLACED_BY
295981003	1162803009	REPLACED_BY
295986008	295983000	SAME_AS
295990005	295987004	SAME_AS
295994001	295991009	SAME_AS
295998003	295995000	SAME_AS
296002000	295999006	SAME_AS
296005003	296003005	SAME_AS
296009009	296006002	SAME_AS
29601003	609486003	REPLACED_BY
296013002	296010004	SAME_AS
296019003	296016005	SAME_AS
296023006	296020009	SAME_AS
296027007	296024000	SAME_AS
296031001	296028002	SAME_AS
296035005	296032008	SAME_AS
296040002	296037002	SAME_AS
296044006	296041003	SAME_AS
296048009	296045007	SAME_AS
296052009	296049001	SAME_AS
296057003	296054005	SAME_AS
296061009	296058008	SAME_AS
296065000	296062002	SAME_AS
296069006	296066004	SAME_AS
296073009	296070007	SAME_AS
296077005	296074003	SAME_AS
296082003	296079008	SAME_AS
296086000	296083008	SAME_AS
296089007	296087009	SAME_AS
296093001	296090003	SAME_AS
296097000	1145058005	SAME_AS
29610001000004107	541031000124103	REPLACED_BY
296101009	296098005	SAME_AS
296105000	296102002	SAME_AS
296109006	296106004	SAME_AS
296113004	296110001	SAME_AS
296117003	296114005	SAME_AS
296120006	296118008	SAME_AS
296124002	296121005	SAME_AS
296127009	296125001	SAME_AS
296129007	296053004	SAME_AS
296134006	296131003	SAME_AS
296139001	296136008	SAME_AS
296143002	296140004	SAME_AS
296147001	1145067005	SAME_AS
296151004	296148006	SAME_AS
296155008	296152006	SAME_AS
296160007	296157000	SAME_AS
296164003	296161006	SAME_AS
296168000	296165002	SAME_AS
296172001	296169008	SAME_AS
296176003	296173006	SAME_AS
296182000	296178002	SAME_AS
296186002	296183005	SAME_AS
296190000	296187006	SAME_AS
296194009	296191001	SAME_AS
296199004	296196006	SAME_AS
296203004	296200001	SAME_AS
296204005	1155996000	REPLACED_BY
296208008	296205006	SAME_AS
296212002	296209000	SAME_AS
296216004	296213007	SAME_AS
296220000	296217008	SAME_AS
296224009	296221001	SAME_AS
296228007	296225005	SAME_AS
296232001	296229004	SAME_AS
296236003	296233006	SAME_AS
296240007	296237007	SAME_AS
296244003	296241006	SAME_AS
296248000	296245002	SAME_AS
296252000	296249008	SAME_AS
296254004	427590008	REPLACED_BY
296255003	427131001	REPLACED_BY
296256002	426450003	REPLACED_BY
296257006	427590008	SAME_AS
296261000	296258001	SAME_AS
296265009	296262007	SAME_AS
296266005	427590008	REPLACED_BY
296267001	427131001	REPLACED_BY
296268006	426450003	REPLACED_BY
296269003	427590008	SAME_AS
296273000	296270002	SAME_AS
296277004	296274006	SAME_AS
296282006	296278009	SAME_AS
296289002	296286009	SAME_AS
296294002	1148671008	SAME_AS
296296000	715300008	REPLACED_BY
296297009	715301007	REPLACED_BY
296298004	715302000	REPLACED_BY
296299007	715300008	SAME_AS
296304008	296301000	SAME_AS
296312000	296309003	SAME_AS
296316002	296313005	SAME_AS
296320003	838519006	SAME_AS
296324007	296321004	SAME_AS
296328005	296325008	SAME_AS
296333009	296329002	SAME_AS
296339008	296336001	SAME_AS
296343007	296340005	SAME_AS
296345000	296335002	SAME_AS
296350006	296347008	SAME_AS
296354002	296351005	SAME_AS
296358004	296355001	SAME_AS
296363000	296360002	SAME_AS
296367004	296364006	SAME_AS
296371001	296368009	SAME_AS
296378007	296374009	SAME_AS
296384005	296380001	SAME_AS
296387003	296385006	SAME_AS
296392001	296389000	SAME_AS
296397007	296394000	SAME_AS
296401004	296398002	SAME_AS
296406009	296403001	SAME_AS
296411006	296408005	SAME_AS
296416001	296413009	SAME_AS
296420002	296417005	SAME_AS
296424006	296421003	SAME_AS
296428009	296425007	SAME_AS
296432003	296429001	SAME_AS
296436000	296433008	SAME_AS
296441008	296438004	SAME_AS
296445004	296442001	SAME_AS
296449005	296446003	SAME_AS
296455000	296452002	SAME_AS
296460001	296457008	SAME_AS
296465006	296462009	SAME_AS
296469000	296466007	SAME_AS
296473002	296470004	SAME_AS
296477001	296474008	SAME_AS
296483003	296480000	SAME_AS
296488007	296485005	SAME_AS
296494004	296491007	SAME_AS
296498001	296495003	SAME_AS
296502008	296499009	SAME_AS
296507002	296504009	SAME_AS
296512001	296509004	SAME_AS
296519005	296516003	SAME_AS
296534004	296531007	SAME_AS
296538001	296535003	SAME_AS
296542003	296539009	SAME_AS
296546000	296543008	SAME_AS
296551006	296548004	SAME_AS
296556001	296553009	SAME_AS
296560003	296557005	SAME_AS
296564007	296561004	SAME_AS
296568005	296565008	SAME_AS
296572009	296569002	SAME_AS
296576007	296573004	SAME_AS
296581003	296578008	SAME_AS
296585007	296582005	SAME_AS
296588009	1155997009	REPLACED_BY
296592002	296589001	SAME_AS
296596004	296593007	SAME_AS
296600009	296597008	SAME_AS
296604000	296601008	SAME_AS
296608002	296605004	SAME_AS
296609005	1155999007	REPLACED_BY
296613003	296610000	SAME_AS
296617002	296614009	SAME_AS
296621009	296618007	SAME_AS
296622002	296642006	REPLACED_BY
296623007	296642006	REPLACED_BY
296624001	296644007	REPLACED_BY
296625000	296642006	REPLACED_BY
296629006	296626004	SAME_AS
296633004	296630001	SAME_AS
296637003	296634005	SAME_AS
296641004	296638008	SAME_AS
296645008	296642006	SAME_AS
296654006	296651003	SAME_AS
296659001	296656008	SAME_AS
296663008	296660006	SAME_AS
296667009	296664002	SAME_AS
296673005	296670008	SAME_AS
296677006	296674004	SAME_AS
296681006	296678001	SAME_AS
296685002	296682004	SAME_AS
296690004	296686001	SAME_AS
296694008	296691000	SAME_AS
296699003	296696005	SAME_AS
296703000	296700002	SAME_AS
296707004	296704006	SAME_AS
296712003	296709001	SAME_AS
296716000	296713008	SAME_AS
296720001	296717009	SAME_AS
296724005	296721002	SAME_AS
296728008	296725006	SAME_AS
296732002	296729000	SAME_AS
296737008	296733007	SAME_AS
296740008	297713002	SAME_AS
296742000	296738003	SAME_AS
296746002	296743005	SAME_AS
296751008	296748001	SAME_AS
296752001	1156000009	REPLACED_BY
296753006	1156001008	REPLACED_BY
296757007	296754000	SAME_AS
296761001	296758002	SAME_AS
296765005	296762008	SAME_AS
296769004	296766006	SAME_AS
296773001	296770003	SAME_AS
296783002	296780004	SAME_AS
296787001	296784008	SAME_AS
296794003	296790007	SAME_AS
296798000	296795002	SAME_AS
296802004	296799008	SAME_AS
296806001	296803009	SAME_AS
296807005	37131007	REPLACED_BY
296808000	291701002	REPLACED_BY
296809008	291703004	REPLACED_BY
296810003	37131007	SAME_AS
296828001	296826002	SAME_AS
296829009	296826002	SAME_AS
296835009	296832007	SAME_AS
296839003	296836005	SAME_AS
296844005	296841002	SAME_AS
296848008	296845006	SAME_AS
296852008	296849000	SAME_AS
296858007	296855005	SAME_AS
296862001	296859004	SAME_AS
296866003	296863006	SAME_AS
296871005	296868002	SAME_AS
296876000	296873008	SAME_AS
296881009	296878004	SAME_AS
296886004	296883007	SAME_AS
296890002	296887008	SAME_AS
296895007	296891003	SAME_AS
296899001	296896008	SAME_AS
296904002	296901005	SAME_AS
296908004	296905001	SAME_AS
296913000	296910002	SAME_AS
296917004	1148539005	SAME_AS
296929008	296926001	SAME_AS
296933001	296930003	SAME_AS
296935008	1144368001	REPLACED_BY
296936009	47546008	SAME_AS
296942008	296939002	SAME_AS
296947002	296944009	SAME_AS
296952007	296949004	SAME_AS
296969009	296966002	SAME_AS
296973007	296970005	SAME_AS
296979006	296976004	SAME_AS
296985004	296982001	SAME_AS
296989005	296986003	SAME_AS
296994005	296990001	SAME_AS
296999000	296996007	SAME_AS
297004006	297001003	SAME_AS
297011005	297008009	SAME_AS
297015001	297012003	SAME_AS
297020001	297017009	SAME_AS
297024005	297021002	SAME_AS
297028008	297025006	SAME_AS
297032002	297029000	SAME_AS
297036004	297033007	SAME_AS
297041007	297038003	SAME_AS
297046002	297043005	SAME_AS
297052001	297049009	SAME_AS
297056003	297053006	SAME_AS
297059005	297047006	SAME_AS
297064009	297062008	SAME_AS
297068007	297065005	SAME_AS
297073001	297070003	SAME_AS
297078005	297075008	SAME_AS
297082007	297079002	SAME_AS
297086005	297083002	SAME_AS
297098000	297095002	SAME_AS
297102008	297099008	SAME_AS
297107002	409623005	SAME_AS
297108007	105615001	REPLACED_BY
297144002	762917000	REPLACED_BY
297202001	297200009	SAME_AS
297221000119104	15637431000119106	SAME_AS
297228003	64910008	SAME_AS
297229006	274718005	SAME_AS
297231000119101	15637391000119101	SAME_AS
297257004	1295529002	REPLACED_BY
297259001	295397004	SAME_AS
2973002	269159008	SAME_AS
297951005	23267004	SAME_AS
297967004	297968009	SAME_AS
297969001	297970000	SAME_AS
297972008	278999000	SAME_AS
298068009	874840003	SAME_AS
29807001	127305005	REPLACED_BY
298122009	230633007	SAME_AS
298131009	285601000	SAME_AS
298132002	81884004	SAME_AS
298146002	271771009	SAME_AS
29815003	269083002	SAME_AS
298151008	16711001	SAME_AS
298246006	67374007	SAME_AS
298250004	110288007	SAME_AS
298271009	205532005	SAME_AS
298313002	387603000	SAME_AS
298327007	267078001	SAME_AS
298374003	298377005	SAME_AS
298395008	298396009	SAME_AS
298496005	298497001	SAME_AS
29859007	1269145009	REPLACED_BY
298592005	298590002	SAME_AS
29868009	95834000	SAME_AS
29874009	196791007	SAME_AS
298752006	102556003	SAME_AS
298760007	405735008	SAME_AS
29879004	208795009	SAME_AS
29916003	39423001	SAME_AS
299235000	74820003	SAME_AS
299379000	250116007	SAME_AS
299425008	1285259006	REPLACED_BY
299426009	1285260001	REPLACED_BY
299427000	1285255000	REPLACED_BY
299430007	1285261002	REPLACED_BY
299431006	1285262009	REPLACED_BY
299432004	1285256004	REPLACED_BY
299436001	1285271000	REPLACED_BY
299437005	1285270004	REPLACED_BY
299438000	1285276005	REPLACED_BY
299441009	1285268008	REPLACED_BY
299442002	1285267003	REPLACED_BY
299443007	1285275009	REPLACED_BY
29950007	609486003	REPLACED_BY
299508008	445153009	SAME_AS
29963001	1284865006	REPLACED_BY
299702006	44564008	SAME_AS
299707000	109245003	SAME_AS
29995000	609465003	REPLACED_BY
299955005	18618006	SAME_AS
299968002	387712008	SAME_AS
300200005	60862001	SAME_AS
300221005	401009005	SAME_AS
300239001	4522001	SAME_AS
300242007	74788000	SAME_AS
300252006	22490002	SAME_AS
300253001	22490002	SAME_AS
300273006	324618004	SAME_AS
300282000	300283005	SAME_AS
300285003	15238002	SAME_AS
30031007	127306006	REPLACED_BY
300311000119106	774122004	SAME_AS
300318005	366251003	SAME_AS
300321000119104	774121006	SAME_AS
300363006	300364000	SAME_AS
300388003	62315008	SAME_AS
300389006	301317008	SAME_AS
30039009	124220008	SAME_AS
300393000	365674003	SAME_AS
300410004	249545003	SAME_AS
30041005	1111451000000106	REPLACED_BY
300421008	72300008	SAME_AS
300423006	27144005	SAME_AS
300468003	9957009	SAME_AS
300491004	63901009	SAME_AS
3005000	210883008	SAME_AS
300543003	315220002	SAME_AS
300554008	34571000	SAME_AS
300847008	300848003	SAME_AS
300871001	65124004	SAME_AS
300873003	45177002	SAME_AS
300891000119108	12238911000119108	SAME_AS
300901000119107	12238951000119109	SAME_AS
300911008	717234006	REPLACED_BY
300930008	34563004	SAME_AS
300951006	76886005	SAME_AS
300960003	192029008	SAME_AS
301013004	369011000119102	SAME_AS
301015006	699214007	REPLACED_BY
301016007	699211004	REPLACED_BY
301017003	699212006	REPLACED_BY
301018008	699217000	REPLACED_BY
301019000	699213001	REPLACED_BY
301020006	95345008	SAME_AS
301023008	300984006	SAME_AS
301031003	85057007	SAME_AS
301124004	7036007	SAME_AS
301129009	88610006	SAME_AS
301134008	271656000	SAME_AS
301144005	30846001	SAME_AS
301161000119100	788483004	SAME_AS
301171000119106	788480001	SAME_AS
301181000119109	788470000	REPLACED_BY
301191000119107	788468009	REPLACED_BY
301192005	249366005	SAME_AS
301211006	249467000	SAME_AS
301221000119101	788484005	SAME_AS
301231000119103	788476006	REPLACED_BY
301234002	72863001	SAME_AS
301235001	49727002	SAME_AS
301241000119107	788485006	SAME_AS
301248002	76067001	SAME_AS
301249005	65958008	SAME_AS
301251000119109	788481002	SAME_AS
301261000119106	788469001	REPLACED_BY
301262009	1149359000	SAME_AS
301271000119100	788473003	REPLACED_BY
301274008	31572008	SAME_AS
301275009	9763007	SAME_AS
301276005	21906008	SAME_AS
301291000119104	788474009	REPLACED_BY
3013004	269165008	REPLACED_BY
301301000119103	788486007	SAME_AS
301311000119100	788475005	REPLACED_BY
301321001	48251003	SAME_AS
301353005	41652007	SAME_AS
301361000	1290337007	REPLACED_BY
301385008	247348008	SAME_AS
301422007	298751004	SAME_AS
301444002	64144002	SAME_AS
30155000	23073007	SAME_AS
301708006	48348007	SAME_AS
301810000	40733004	REPLACED_BY
301811001	87628006	REPLACED_BY
301813003	301864002	SAME_AS
301814009	1293198008	SAME_AS
30187002	48723006	SAME_AS
301906002	300849006	SAME_AS
301908001	246679005	SAME_AS
301915009	246843000	SAME_AS
301958008	43408002	SAME_AS
302010004	422441003	SAME_AS
302025004	1222904004	SAME_AS
302076001	289164001	SAME_AS
302126000	87248009	REPLACED_BY
302219006	301354004	SAME_AS
302241006	274667000	REPLACED_BY
302254004	200151008	SAME_AS
302507002	724685000	SAME_AS
302758002	84229001	SAME_AS
302822000	713189001	REPLACED_BY
302823005	1187521002	REPLACED_BY
302844005	276799004	SAME_AS
302895007	1003530008	REPLACED_BY
302901005	72789009	SAME_AS
302925002	398022005	SAME_AS
302944009	204383001	SAME_AS
302945005	204470001	SAME_AS
302951000	24291004	REPLACED_BY
302962000	206201001	SAME_AS
302963005	77362009	SAME_AS
302970005	213155008	SAME_AS
302981000119100	781242005	SAME_AS
302983006	293383005	SAME_AS
302984000	293531002	SAME_AS
30299001	204061006	SAME_AS
302991000119102	781241003	SAME_AS
303001000119101	712504007	SAME_AS
303017006	1217301006	SAME_AS
30318007	204521002	SAME_AS
30319004	67195008	SAME_AS
30354006	237279007	SAME_AS
30360006	11389007	SAME_AS
303799004	373931001	SAME_AS
304086001	66948001	SAME_AS
30409006	1259922002	REPLACED_BY
304215001	876883006	REPLACED_BY
304286005	781185006	REPLACED_BY
304457009	87970004	SAME_AS
304521001	267102003	SAME_AS
304527002	281239006	SAME_AS
304595001	128189008	SAME_AS
304606004	15167005	SAME_AS
304711000119102	1075171000119102	SAME_AS
30479005	609456005	REPLACED_BY
304835005	72758005	SAME_AS
304836006	212145003	SAME_AS
304839004	72556006	SAME_AS
304840002	1852004	SAME_AS
304841003	53933002	SAME_AS
304842005	9441002	SAME_AS
304843000	49384009	SAME_AS
304844006	640003	SAME_AS
304845007	78458000	SAME_AS
304869006	304870007	SAME_AS
304874003	304871006	SAME_AS
304875002	304867008	SAME_AS
304899002	372089002	SAME_AS
305031000119109	1201776003	SAME_AS
305047005	306058006	SAME_AS
305091000119108	767002009	SAME_AS
305101000119103	767003004	SAME_AS
30513002	210243005	SAME_AS
305201000119107	1010215007	SAME_AS
305211000119105	1010217004	SAME_AS
30523006	247153005	SAME_AS
305470005	305450004	SAME_AS
305545008	305530001	SAME_AS
30577005	267532001	SAME_AS
305803000	305805007	SAME_AS
305804006	305805007	SAME_AS
30642002	718936004	SAME_AS
306537009	308374001	SAME_AS
30671001	206192007	SAME_AS
306870009	443488001	REPLACED_BY
306871008	72860003	REPLACED_BY
306911000119107	1293278005	SAME_AS
306991000119103	1293277000	SAME_AS
307044002	197872008	SAME_AS
307129001	124621004	SAME_AS
307217000	19995004	SAME_AS
307222000	128056006	SAME_AS
307230004	781192001	SAME_AS
307231000	781191008	SAME_AS
307291000119106	734025005	REPLACED_BY
307357004	267592003	REPLACED_BY
307358009	193000002	REPLACED_BY
307360006	192781003	REPLACED_BY
307361005	223176004	SAME_AS
30738005	26158002	REPLACED_BY
307388000	63305008	SAME_AS
307413004	162200009	SAME_AS
307414005	34436003	REPLACED_BY
307503005	63305008	SAME_AS
307504004	278853003	REPLACED_BY
307525004	13746004	REPLACED_BY
307526003	386808001	REPLACED_BY
307527007	74732009	REPLACED_BY
307530000	74400008	REPLACED_BY
307532008	236433006	SAME_AS
307537002	35489007	REPLACED_BY
307538007	63135006	SAME_AS
307539004	86345004	SAME_AS
307540002	45853006	SAME_AS
307595008	254626006	REPLACED_BY
307650006	722067005	REPLACED_BY
307652003	109994006	SAME_AS
307674009	1344976008	REPLACED_BY
307715007	274101000	REPLACED_BY
307718009	271547004	SAME_AS
307722004	301717006	REPLACED_BY
307724003	301715003	REPLACED_BY
307725002	83132003	REPLACED_BY
307732006	190905008	REPLACED_BY
307736009	307733001	REPLACED_BY
307738005	307733001	REPLACED_BY
307739002	59363009	REPLACED_BY
307743003	59363009	REPLACED_BY
307744009	307737000	REPLACED_BY
307745005	307737000	REPLACED_BY
307747002	59363009	REPLACED_BY
307748007	307737000	REPLACED_BY
307751000	59363009	REPLACED_BY
307753002	307733001	REPLACED_BY
307760008	371632003	REPLACED_BY
307761007	89458003	REPLACED_BY
307763005	300999006	REPLACED_BY
307774001	398676009	SAME_AS
307980004	68172002	SAME_AS
30809000	209117003	SAME_AS
308120004	1343694009	REPLACED_BY
308121000119104	203665007	REPLACED_BY
308122007	415112005	REPLACED_BY
308124008	415530009	REPLACED_BY
308128006	73020009	REPLACED_BY
308141005	724486009	REPLACED_BY
308146000	84138006	REPLACED_BY
308147009	76069003	REPLACED_BY
308149007	267036007	REPLACED_BY
308150007	4568003	REPLACED_BY
308151006	8579004	REPLACED_BY
308174005	46621007	SAME_AS
308488003	243878006	SAME_AS
308551004	48194001	SAME_AS
3086002	187072009	REPLACED_BY
308636003	300361008	SAME_AS
308726003	69278003	REPLACED_BY
308728002	767357000	REPLACED_BY
308748009	160314003	SAME_AS
308759000	709562004	REPLACED_BY
308887002	1208402005	REPLACED_BY
308893005	130091000119103	SAME_AS
308905009	72163003	SAME_AS
308907001	36261000	SAME_AS
30896000	399050001	SAME_AS
309156008	66466001	SAME_AS
309158009	442096005	REPLACED_BY
309194008	34641000087106	REPLACED_BY
309258000	788499005	REPLACED_BY
309259008	402234004	SAME_AS
30942000	240765004	SAME_AS
309472006	54602006	REPLACED_BY
309473001	247470007	REPLACED_BY
309474007	31090002	REPLACED_BY
309492004	196168001	REPLACED_BY
309533009	87860000	SAME_AS
309551005	38276004	SAME_AS
309552003	75483001	REPLACED_BY
309553008	442635007	REPLACED_BY
309554002	168448002	REPLACED_BY
309555001	166318006	REPLACED_BY
309586007	274535006	REPLACED_BY
309595004	4855003	SAME_AS
309597007	280137006	SAME_AS
30961001	162248005	SAME_AS
30972006	210325009	REPLACED_BY
309726006	396152005	REPLACED_BY
309732001	77692006	REPLACED_BY
309741006	94638008	SAME_AS
309745002	203438009	SAME_AS
309746001	49710005	REPLACED_BY
309747005	442618008	REPLACED_BY
309748000	248054003	REPLACED_BY
309764008	363173007	SAME_AS
309769003	19362000	REPLACED_BY
309770002	109912006	SAME_AS
309771003	125598003	REPLACED_BY
309772005	125599006	REPLACED_BY
309782006	307534009	SAME_AS
309808004	363348004	REPLACED_BY
309810002	410429000	REPLACED_BY
309811003	84089009	REPLACED_BY
309839002	1296883003	REPLACED_BY
309846006	266756008	REPLACED_BY
30997005	269183000	REPLACED_BY
31000119100	234347009	SAME_AS
31007005	266589005	SAME_AS
310310008	165679005	SAME_AS
310311007	165680008	SAME_AS
310312000	165681007	SAME_AS
31037001	1654001	SAME_AS
310373003	1363601001	SAME_AS
310527001	1268668007	REPLACED_BY
310528006	1268666006	REPLACED_BY
310529003	1268667002	REPLACED_BY
310573004	310567000	SAME_AS
310574005	310568005	SAME_AS
310589001	417672002	SAME_AS
310592002	90968009	REPLACED_BY
310594001	90968009	REPLACED_BY
310640003	1297313005	REPLACED_BY
310668004	448421008	SAME_AS
310671007	61974008	SAME_AS
310838006	370377000	REPLACED_BY
310881009	182981008	REPLACED_BY
31122002	430751001	SAME_AS
311221000119103	15972821000119108	SAME_AS
31123007	240519004	SAME_AS
311403008	460616007	SAME_AS
31142006	186266008	SAME_AS
311448007	31984004	REPLACED_BY
311449004	1344625007	REPLACED_BY
311450004	1343489000	REPLACED_BY
311451000	31984004	REPLACED_BY
311452007	1344625007	REPLACED_BY
31166000	815008	REPLACED_BY
311778004	1343695005	REPLACED_BY
311790002	129574000	SAME_AS
311794006	129574000	REPLACED_BY
311795007	129574000	REPLACED_BY
311797004	129574000	REPLACED_BY
311799001	197895004	SAME_AS
311810006	162128006	REPLACED_BY
311811005	301716002	REPLACED_BY
311812003	301754002	REPLACED_BY
311813008	304542004	REPLACED_BY
311820001	18276007	SAME_AS
311823004	52603002	REPLACED_BY
311824005	50531009	REPLACED_BY
31184003	200895000	SAME_AS
311852001	4208000	SAME_AS
311892004	240198002	REPLACED_BY
312079003	312081001	SAME_AS
312120000	128984004	SAME_AS
312127002	95882006	SAME_AS
312130009	34014006	REPLACED_BY
312146001	3218000	REPLACED_BY
312147005	128120005	SAME_AS
312152000	31194008	SAME_AS
312156002	129129003	SAME_AS
312194002	10573002	SAME_AS
31227001	1300163008	REPLACED_BY
312342009	233604007	SAME_AS
312358007	721730009	REPLACED_BY
312360009	238644003	REPLACED_BY
312388003	109675004	SAME_AS
312393000	1172949003	REPLACED_BY
312396008	1172948006	REPLACED_BY
312403005	195889001	SAME_AS
312424000	17741008	SAME_AS
31250007	246849001	SAME_AS
312587007	42861008	SAME_AS
312653006	1538006	REPLACED_BY
312656003	42686001	REPLACED_BY
312658002	106009009	REPLACED_BY
312659005	106009009	REPLACED_BY
31269002	723974008	REPLACED_BY
312785002	34840004	SAME_AS
312787005	1269385006	REPLACED_BY
312838000	1268463007	REPLACED_BY
312840005	274156000	SAME_AS
312841009	274157009	SAME_AS
312842002	274158004	SAME_AS
312860002	763726001	REPLACED_BY
312865007	763896000	REPLACED_BY
312897007	312901001	SAME_AS
312919005	276436007	SAME_AS
312938001	1229998009	REPLACED_BY
312964007	77157004	SAME_AS
31297008	723916001	SAME_AS
312977003	17594002	REPLACED_BY
312978008	193709009	SAME_AS
312980002	28670008	REPLACED_BY
31298003	19034001	SAME_AS
312981003	30093007	REPLACED_BY
312985007	44991000119100	REPLACED_BY
312986008	301822002	REPLACED_BY
312988009	12867002	REPLACED_BY
312989001	4006006	REPLACED_BY
312990005	13866000	REPLACED_BY
312992002	241748001	REPLACED_BY
31314003	192770001	SAME_AS
313173005	764526007	REPLACED_BY
313181006	46230007	SAME_AS
313224008	83482000	SAME_AS
313239009	300297002	REPLACED_BY
313240006	246571003	REPLACED_BY
313241005	112109002	REPLACED_BY
313242003	266257000	SAME_AS
313243008	240534005	SAME_AS
313244002	274535006	REPLACED_BY
313246000	111489007	REPLACED_BY
313279000	17276009	SAME_AS
313282005	46311005	SAME_AS
313290005	91175000	SAME_AS
313300003	92250007	SAME_AS
313305008	35486000	SAME_AS
313323000	266096002	REPLACED_BY
31337009	237747002	SAME_AS
313372007	876882001	REPLACED_BY
313433007	186177005	SAME_AS
313435000	46635009	REPLACED_BY
313436004	44054006	REPLACED_BY
313438003	161972006	REPLACED_BY
31387002	707440005	REPLACED_BY
314001003	716717005	SAME_AS
314025006	72983001	SAME_AS
314027003	39021009	SAME_AS
314062008	168072004	SAME_AS
314063003	365789002	SAME_AS
314066006	44979007	SAME_AS
314103003	315019000	SAME_AS
314106006	168074003	SAME_AS
314107002	168073009	SAME_AS
314109004	224960004	SAME_AS
31411005	390834004	SAME_AS
314131007	271558008	SAME_AS
314232009	763380007	REPLACED_BY
314366002	763323007	REPLACED_BY
314401006	316358009	REPLACED_BY
314466003	314467007	SAME_AS
31447006	194101008	SAME_AS
314471005	1268934004	REPLACED_BY
314496008	443182008	SAME_AS
314506004	85848002	SAME_AS
314507008	30410001	SAME_AS
314517003	75971007	SAME_AS
314528004	189155007	SAME_AS
314611000119106	67289000	SAME_AS
314621000119104	24617007	SAME_AS
314717001	9009001	SAME_AS
314770007	372058001	REPLACED_BY
314771006	421437000	SAME_AS
314782003	231812008	SAME_AS
314785001	232086000	SAME_AS
314787009	410471004	SAME_AS
3148008	386804004	REPLACED_BY
314884009	87778004	SAME_AS
314894004	71771000119100	SAME_AS
314901000	765782003	REPLACED_BY
314904008	781000119106	SAME_AS
314947008	1290066001	REPLACED_BY
314949006	1269314004	SAME_AS
314985006	102598000	SAME_AS
315011002	441690002	REPLACED_BY
315013004	736595007	REPLACED_BY
31502007	398264003	SAME_AS
315034006	109276009	SAME_AS
315035007	109282007	SAME_AS
315242001	197927001	SAME_AS
315299009	80394007	REPLACED_BY
315607009	715144004	REPLACED_BY
315642008	95891005	REPLACED_BY
31566008	193072006	SAME_AS
315864002	160379003	SAME_AS
31610001000004101	1098871000119109	SAME_AS
31668003	299466008	SAME_AS
316841006	315826004	SAME_AS
316901000119106	774133001	SAME_AS
3170001000004104	15627891000119105	SAME_AS
3170006	423488006	SAME_AS
3171005	194118007	SAME_AS
31741006	66857006	SAME_AS
31762007	210431006	REPLACED_BY
317701000119105	1078279007	REPLACED_BY
31796000	298093006	REPLACED_BY
31798004	719096006	REPLACED_BY
31829008	300956001	SAME_AS
31838005	44572005	SAME_AS
31845005	271955004	SAME_AS
31869009	298067004	REPLACED_BY
318761000119105	34643004	SAME_AS
31886003	40100001	SAME_AS
318967007	110149000	SAME_AS
31912009	191306005	SAME_AS
3192005	204370002	SAME_AS
31941000	77881008	REPLACED_BY
31964003	128293007	REPLACED_BY
31981007	1162440009	REPLACED_BY
319841000119107	398726004	SAME_AS
319951007	110149000	SAME_AS
3208005	210308007	REPLACED_BY
32100001000004100	540941000124101	REPLACED_BY
32106001	23713006	REPLACED_BY
321181000119104	307138004	SAME_AS
32124004	210277000	SAME_AS
32160009	240084007	SAME_AS
321681000119108	1332552007	SAME_AS
321751000119105	1332553002	SAME_AS
321900004	210087005	SAME_AS
32200003	874838008	REPLACED_BY
32221003	86487001	SAME_AS
32251000119106	267369002	SAME_AS
32260001	111213004	REPLACED_BY
3226008	291000119100	REPLACED_BY
32273002	2897005	REPLACED_BY
32300001	718485003	SAME_AS
3230006	609456005	REPLACED_BY
323091004	41497008	SAME_AS
32326006	211053006	SAME_AS
32348000	125653000	REPLACED_BY
3235001	387603000	REPLACED_BY
323850000	247348008	SAME_AS
3240001000004103	98041000119107	SAME_AS
32415004	127304009	REPLACED_BY
324170002	188732008	SAME_AS
3246003	33995003	REPLACED_BY
324798006	325753009	SAME_AS
32491009	203392007	SAME_AS
32550009	210294003	REPLACED_BY
32631004	91175000	SAME_AS
32698008	240302002	SAME_AS
327485009	326542006	SAME_AS
32811001	128115005	SAME_AS
328488009	1235004000	REPLACED_BY
328561000119107	1366433008	SAME_AS
328571000119101	1366439007	SAME_AS
32868004	235853006	SAME_AS
32889008	240682005	SAME_AS
32917001	238025006	SAME_AS
32923006	788010000	REPLACED_BY
32935005	373426005	SAME_AS
329477007	445902007	REPLACED_BY
329489009	1235004000	REPLACED_BY
32949001	240149006	SAME_AS
329521000119106	1153544008	SAME_AS
329531000119109	1153545009	SAME_AS
329581000119105	1153546005	SAME_AS
329676006	229664007	SAME_AS
32976001	125661005	REPLACED_BY
330007004	196859000	SAME_AS
330081000119108	783629005	SAME_AS
330091000119106	783716004	SAME_AS
33010005	205294008	SAME_AS
33011009	191973007	SAME_AS
33021001	298086007	REPLACED_BY
33024009	21639008	SAME_AS
33046001	609491002	REPLACED_BY
330656002	229664007	SAME_AS
33076008	67341007	SAME_AS
330853007	217665000	SAME_AS
33087000	31825002	SAME_AS
33088005	111474003	REPLACED_BY
330982009	414923000	SAME_AS
33197007	40287006	SAME_AS
3320001000004105	801151000124101	REPLACED_BY
33229005	61142002	REPLACED_BY
33233003	111694003	REPLACED_BY
33245007	240681003	SAME_AS
332649001	289195008	SAME_AS
33281005	208014003	SAME_AS
33282003	63305008	SAME_AS
33318008	208283005	SAME_AS
